FL_DATE,AIRLINE,AIRLINE_DOT,AIRLINE_CODE,DOT_CODE,FL_NUMBER,ORIGIN,ORIGIN_CITY,DEST,DEST_CITY,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,DELAY_DUE_CARRIER,DELAY_DUE_WEATHER,DELAY_DUE_NAS,DELAY_DUE_SECURITY,DELAY_DUE_LATE_AIRCRAFT,IS_DELAYED,DAY_OF_WEEK,MONTH,YEAR,DEP_HOUR,DEP_MINUTE,AIRLINE_NUM,MAJOR_ORIGIN,MAJOR_DEST,DISTANCE_CAT
2021-08-27T00:00:00.000000000Z,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5194,CLT,"Charlotte, NC",GNV,"Gainesville, FL",853,844.0,-9.0,14.0,858.0,959.0,5.0,1021,1004.0,-17.0,0.0,B,0.0,88.0,80.0,61.0,388.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,4,8,2021,8,53,8,1,0,0
2020-12-08T00:00:00.000000000Z,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5385,TYS,"Knoxville, TN",CLT,"Charlotte, NC",907,858.0,-9.0,15.0,913.0,1002.0,16.0,1029,1018.0,-11.0,0.0,B,0.0,82.0,80.0,49.0,177.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,1,12,2020,9,7,8,0,1,0
2020-11-15T00:00:00.000000000Z,Mesa Airlines Inc.,Mesa Airlines Inc.: YV,YV,20378,6193,IAH,"Houston, TX",SAT,"San Antonio, TX",1705,1702.0,-3.0,11.0,1713.0,1756.0,6.0,1814,1802.0,-12.0,0.0,B,0.0,69.0,60.0,43.0,191.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,6,11,2020,17,5,15,1,0,0
2021-07-16T00:00:00.000000000Z,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1560,LAX,"Los Angeles, CA",AUS,"Austin, TX",1040,1048.0,8.0,8.0,1056.0,1534.0,4.0,1540,1538.0,-2.0,0.0,B,0.0,180.0,170.0,158.0,1242.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,4,7,2021,10,40,3,1,1,2
2022-10-02T00:00:00.000000000Z,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2329,ATL,"Atlanta, GA",PVD,"Providence, RI",1016,1015.0,-1.0,12.0,1027.0,1219.0,4.0,1240,1223.0,-17.0,0.0,B,0.0,144.0,128.0,112.0,903.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,6,10,2022,10,16,1,1,0,1
2020-01-07T00:00:00.000000000Z,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5218,JFK,"New York, NY",ROC,"Rochester, NY",2200,2156.0,-4.0,21.0,2217.0,2307.0,6.0,2331,2313.0,-18.0,0.0,B,0.0,91.0,77.0,50.0,264.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,1,1,2020,22,0,12,1,0,0
2019-05-21T00:00:00.000000000Z,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2972,JFK,"New York, NY",MSY,"New Orleans, LA",1600,1558.0,-2.0,24.0,1622.0,1807.0,4.0,1832,1811.0,-21.0,0.0,B,0.0,212.0,193.0,165.0,1182.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,1,5,2019,16,0,1,1,0,2
2019-09-10T00:00:00.000000000Z,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3747,GRR,"Grand Rapids, MI",DTW,"Detroit, MI",1015,1035.0,20.0,23.0,1058.0,1128.0,9.0,1119,1137.0,18.0,0.0,B,0.0,64.0,62.0,30.0,120.0,0.0,0.0,0.0,0.0,18.0,1,1,9,2019,10,15,11,0,1,0
2022-11-06T00:00:00.000000000Z,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2197,DEN,"Denver, CO",FSD,"Sioux Falls, SD",1811,1806.0,-5.0,17.0,1823.0,2023.0,5.0,2049,2028.0,-21.0,0.0,B,0.0,98.0,82.0,60.0,483.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,6,11,2022,18,11,0,1,0,0
2021-08-14T00:00:00.000000000Z,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,728,EWR,"Newark, NJ",MIA,"Miami, FL",830,827.0,-3.0,36.0,903.0,1158.0,6.0,1127,1204.0,37.0,0.0,B,0.0,177.0,217.0,175.0,1085.0,0.0,0.0,37.0,0.0,0.0,1,5,8,2021,8,30,0,1,1,2
2021-07-29T00:00:00.000000000Z,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2226,DCA,"Washington, DC",ATL,"Atlanta, GA",605,559.0,-6.0,15.0,614.0,726.0,6.0,752,732.0,-20.0,0.0,B,0.0,107.0,93.0,72.0,547.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,3,7,2021,6,5,1,1,1,1
2021-05-06T00:00:00.000000000Z,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5826,DEN,"Denver, CO",HDN,"Hayden, CO",1948,1939.0,-9.0,17.0,1956.0,2023.0,4.0,2042,2027.0,-15.0,0.0,B,0.0,54.0,48.0,27.0,141.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,3,5,2021,19,48,11,1,0,0
2023-07-06T00:00:00.000000000Z,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,572,SLC,"Salt Lake City, UT",DEN,"Denver, CO",600,559.0,-1.0,15.0,614.0,718.0,11.0,731,729.0,-2.0,0.0,B,0.0,91.0,90.0,64.0,391.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,3,7,2023,6,0,14,1,1,0
2019-12-15T00:00:00.000000000Z,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1214,ORD,"Chicago, IL",LGA,"New York, NY",1445,1440.0,-5.0,26.0,1506.0,1731.0,8.0,1759,1739.0,-20.0,0.0,B,0.0,134.0,119.0,85.0,733.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,6,12,2019,14,45,1,1,1,1
2021-04-12T00:00:00.000000000Z,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4721,DEN,"Denver, CO",TYS,"Knoxville, TN",1615,1606.0,-9.0,14.0,1620.0,2039.0,4.0,2102,2043.0,-19.0,0.0,B,0.0,167.0,157.0,139.0,1162.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,0,4,2021,16,15,11,1,0,2
2019-10-24T00:00:00.000000000Z,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5962,MSN,"Madison, WI",LAX,"Los Angeles, CA",1510,1507.0,-3.0,13.0,1520.0,1707.0,12.0,1738,1719.0,-19.0,0.0,B,0.0,268.0,252.0,227.0,1687.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,3,10,2019,15,10,11,0,1,3
2022-07-08T00:00:00.000000000Z,Hawaiian Airlines Inc.,Hawaiian Airlines Inc.: HA,HA,19690,316,HNL,"Honolulu, HI",OGG,"Kahului, HI",1355,1408.0,13.0,13.0,1421.0,1444.0,6.0,1441,1450.0,9.0,0.0,B,0.0,46.0,42.0,23.0,100.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,4,7,2022,13,55,17,0,0,0
2019-05-12T00:00:00.000000000Z,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2331,CLE,"Cleveland, OH",DFW,"Dallas/Fort Worth, TX",1145,1139.0,-6.0,15.0,1154.0,1335.0,9.0,1338,1344.0,6.0,0.0,B,0.0,173.0,185.0,161.0,1021.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,6,5,2019,11,45,4,0,1,2
2019-02-14T00:00:00.000000000Z,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2181,CLT,"Charlotte, NC",BNA,"Nashville, TN",1620,1617.0,-3.0,17.0,1634.0,1628.0,11.0,1648,1639.0,-9.0,0.0,B,0.0,88.0,82.0,54.0,328.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,3,2,2019,16,20,4,1,1,0
2022-07-18T00:00:00.000000000Z,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,41,MSP,"Minneapolis, MN",ATL,"Atlanta, GA",1423,1420.0,-3.0,15.0,1435.0,1743.0,8.0,1800,1751.0,-9.0,0.0,B,0.0,157.0,151.0,128.0,907.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,0,7,2022,14,23,2,1,1,1
2019-07-14T00:00:00.000000000Z,JetBlue Airways,JetBlue Airways: B6,B6,20409,722,PBI,"West Palm Beach/Palm Beach, FL",BOS,"Boston, MA",1037,1028.0,-9.0,13.0,1041.0,1322.0,6.0,1343,1328.0,-15.0,0.0,B,0.0,186.0,180.0,161.0,1197.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,6,7,2019,10,37,7,0,1,2
2020-03-27T00:00:00.000000000Z,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,22,SEA,"Seattle, WA",ORD,"Chicago, IL",1235,1227.0,-8.0,19.0,1246.0,1804.0,18.0,1850,1822.0,-28.0,0.0,B,0.0,255.0,235.0,198.0,1721.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,4,3,2020,12,35,6,1,1,3
2020-02-19T00:00:00.000000000Z,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1140,MDW,"Chicago, IL",ATL,"Atlanta, GA",1545,1542.0,-3.0,12.0,1554.0,1816.0,8.0,1840,1824.0,-16.0,0.0,B,0.0,115.0,102.0,82.0,591.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,2,2,2020,15,45,3,1,1,1
2023-05-23T00:00:00.000000000Z,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5072,BNA,"Nashville, TN",PHL,"Philadelphia, PA",1718,1711.0,-7.0,19.0,1730.0,2004.0,5.0,2024,2009.0,-15.0,0.0,B,0.0,126.0,118.0,94.0,675.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,1,5,2023,17,18,8,1,1,1
2019-01-04T00:00:00.000000000Z,Envoy Air,Envoy Air: MQ,MQ,20398,3995,ORD,"Chicago, IL",CMH,"Columbus, OH",1159,1158.0,-1.0,13.0,1211.0,1359.0,5.0,1420,1404.0,-16.0,0.0,B,0.0,81.0,66.0,48.0,296.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,4,1,2019,11,59,13,1,0,0
2019-05-03T00:00:00.000000000Z,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2815,IAH,"Houston, TX",ATL,"Atlanta, GA",1715,2206.0,291.0,9.0,2215.0,44.0,5.0,2019,49.0,270.0,0.0,B,0.0,124.0,103.0,89.0,689.0,270.0,0.0,0.0,0.0,0.0,1,4,5,2019,17,15,1,1,1,1
2019-05-05T00:00:00.000000000Z,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3519,MSY,"New Orleans, LA",BWI,"Baltimore, MD",955,950.0,-5.0,7.0,957.0,1304.0,5.0,1325,1309.0,-16.0,0.0,B,0.0,150.0,139.0,127.0,998.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,6,5,2019,9,55,3,0,1,1
2019-06-20T00:00:00.000000000Z,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2567,ICT,"Wichita, KS",ATL,"Atlanta, GA",1714,1712.0,-2.0,10.0,1722.0,2001.0,5.0,2030,2006.0,-24.0,0.0,B,0.0,136.0,114.0,99.0,782.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,3,6,2019,17,14,1,0,1,1
2020-07-11T00:00:00.000000000Z,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1645,DEN,"Denver, CO",IAH,"Houston, TX",1200,1148.0,-12.0,15.0,1203.0,1448.0,9.0,1526,1457.0,-29.0,0.0,B,0.0,146.0,129.0,105.0,862.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,5,7,2020,12,0,0,1,1,1
2021-09-16T00:00:00.000000000Z,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,334,ATL,"Atlanta, GA",SEA,"Seattle, WA",813,819.0,6.0,16.0,835.0,1025.0,5.0,1032,1030.0,-2.0,0.0,B,0.0,319.0,311.0,290.0,2182.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,3,9,2021,8,13,1,1,1,3
2022-04-08T00:00:00.000000000Z,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,2000,LAS,"Las Vegas, NV",ATL,"Atlanta, GA",2342,2353.0,11.0,24.0,17.0,639.0,10.0,630,649.0,19.0,0.0,B,0.0,228.0,236.0,202.0,1747.0,11.0,0.0,8.0,0.0,0.0,1,4,4,2022,23,42,14,1,1,3
2023-03-10T00:00:00.000000000Z,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,511,PHX,"Phoenix, AZ",ATL,"Atlanta, GA",1442,1448.0,6.0,10.0,1458.0,1957.0,7.0,2010,2004.0,-6.0,0.0,B,0.0,208.0,196.0,179.0,1587.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,4,3,2023,14,42,1,1,1,3
2020-07-31T00:00:00.000000000Z,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,6902,GEG,"Spokane, WA",SEA,"Seattle, WA",1355,1348.0,-7.0,12.0,1400.0,1439.0,8.0,1500,1447.0,-13.0,0.0,B,0.0,65.0,59.0,39.0,224.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,4,7,2020,13,55,3,0,1,0
2020-08-18T00:00:00.000000000Z,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,4792,SDF,"Louisville, KY",MSP,"Minneapolis, MN",710,719.0,9.0,5.0,724.0,802.0,10.0,809,812.0,3.0,0.0,B,0.0,119.0,113.0,98.0,604.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,1,8,2020,7,10,12,0,1,1
2023-04-28T00:00:00.000000000Z,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2845,MCI,"Kansas City, MO",LGB,"Long Beach, CA",1100,1113.0,13.0,13.0,1126.0,1219.0,20.0,1230,1239.0,9.0,0.0,B,0.0,210.0,206.0,173.0,1353.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,4,4,2023,11,0,3,0,0,2
2021-06-27T00:00:00.000000000Z,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5805,SFO,"San Francisco, CA",ASE,"Aspen, CO",1825,1832.0,7.0,19.0,1851.0,2146.0,2.0,2140,2148.0,8.0,0.0,B,0.0,135.0,136.0,115.0,848.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,6,6,2021,18,25,11,1,0,1
2023-01-02T00:00:00.000000000Z,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5134,CAE,"Columbia, SC",CLT,"Charlotte, NC",1255,1250.0,-5.0,30.0,1320.0,1347.0,12.0,1400,1359.0,-1.0,0.0,B,0.0,65.0,69.0,27.0,88.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,0,1,2023,12,55,8,0,1,0
2019-01-09T00:00:00.000000000Z,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3991,ATL,"Atlanta, GA",BWI,"Baltimore, MD",1020,1014.0,-6.0,18.0,1032.0,1152.0,3.0,1205,1155.0,-10.0,0.0,B,0.0,105.0,101.0,80.0,577.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,2,1,2019,10,20,3,1,1,1
2021-11-21T00:00:00.000000000Z,JetBlue Airways,JetBlue Airways: B6,B6,20409,1295,JFK,"New York, NY",AUS,"Austin, TX",2000,2030.0,30.0,11.0,2041.0,2338.0,7.0,2321,2345.0,24.0,0.0,B,0.0,261.0,255.0,237.0,1521.0,24.0,0.0,0.0,0.0,0.0,1,6,11,2021,20,0,7,1,1,3
2023-03-03T00:00:00.000000000Z,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1135,DTW,"Detroit, MI",PHX,"Phoenix, AZ",1659,1213.0,1154.0,28.0,1241.0,1449.0,8.0,1932,1457.0,1165.0,0.0,B,0.0,273.0,284.0,248.0,1671.0,98.0,1057.0,10.0,0.0,0.0,1,4,3,2023,16,59,1,1,1,3
2021-08-25T00:00:00.000000000Z,Horizon Air,Horizon Air: QX,QX,19687,2043,SFO,"San Francisco, CA",PAE,"Everett, WA",2045,2044.0,-1.0,14.0,2058.0,2239.0,3.0,2250,2242.0,-8.0,0.0,B,0.0,125.0,118.0,101.0,710.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,2,8,2021,20,45,16,1,0,1
2020-07-16T00:00:00.000000000Z,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1725,BDL,"Hartford, CT",CLT,"Charlotte, NC",1638,1632.0,-6.0,9.0,1641.0,1812.0,9.0,1844,1821.0,-23.0,0.0,B,0.0,126.0,109.0,91.0,644.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,3,7,2020,16,38,4,0,1,1
2022-12-24T00:00:00.000000000Z,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3176,MIA,"Miami, FL",MDW,"Chicago, IL",1735,1329.775913,10.12332618,16.64304562,1352.360989,1462.499569,7.678982184,1945,1466.511162,4.26085815,1.0,A,0.0,190.0,136.6205411,112.3108396,1182.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,5,12,2022,17,35,3,1,1,2
2019-11-10T00:00:00.000000000Z,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,976,SMF,"Sacramento, CA",ORD,"Chicago, IL",1405,1551.0,106.0,12.0,1603.0,2121.0,17.0,2002,2138.0,96.0,0.0,B,0.0,237.0,227.0,198.0,1781.0,5.0,0.0,0.0,0.0,91.0,1,6,11,2019,14,5,0,0,1,3
2021-03-11T00:00:00.000000000Z,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1296,IND,"Indianapolis, IN",DFW,"Dallas/Fort Worth, TX",734,727.0,-7.0,12.0,739.0,851.0,13.0,915,904.0,-11.0,0.0,B,0.0,161.0,157.0,132.0,761.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,3,3,2021,7,34,4,0,1,1
2019-03-01T00:00:00.000000000Z,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2321,SEA,"Seattle, WA",SAN,"San Diego, CA",1720,1719.0,-1.0,13.0,1732.0,1949.0,3.0,1955,1952.0,-3.0,0.0,B,0.0,155.0,153.0,137.0,1050.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,4,3,2019,17,20,3,1,1,2
2021-07-05T00:00:00.000000000Z,JetBlue Airways,JetBlue Airways: B6,B6,20409,1519,BOS,"Boston, MA",MIA,"Miami, FL",900,950.0,50.0,13.0,1003.0,1249.0,3.0,1227,1252.0,25.0,0.0,B,0.0,207.0,182.0,166.0,1258.0,0.0,0.0,0.0,0.0,25.0,1,0,7,2021,9,0,7,1,1,2
2020-11-19T00:00:00.000000000Z,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,380,PBI,"West Palm Beach/Palm Beach, FL",DFW,"Dallas/Fort Worth, TX",700,748.0,48.0,12.0,800.0,940.0,5.0,920,945.0,25.0,0.0,B,0.0,200.0,177.0,160.0,1102.0,25.0,0.0,0.0,0.0,0.0,1,3,11,2020,7,0,4,0,1,2
2021-12-06T00:00:00.000000000Z,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,741,MSP,"Minneapolis, MN",PDX,"Portland, OR",1827,1831.0,4.0,13.0,1844.0,2012.0,6.0,2035,2018.0,-17.0,0.0,B,0.0,248.0,227.0,208.0,1426.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,0,12,2021,18,27,1,1,0,2
2022-12-06T00:00:00.000000000Z,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,634,SJU,"San Juan, PR",ATL,"Atlanta, GA",1541,1534.0,-7.0,17.0,1551.0,1830.0,15.0,1845,1845.0,0.0,0.0,B,0.0,244.0,251.0,219.0,1547.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,1,12,2022,15,41,1,0,1,3
2022-10-27T00:00:00.000000000Z,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1659,ATL,"Atlanta, GA",ORD,"Chicago, IL",637,633.0,-4.0,23.0,656.0,734.0,7.0,742,741.0,-1.0,0.0,B,0.0,125.0,128.0,98.0,606.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,3,10,2022,6,37,0,1,1,1
2021-08-30T00:00:00.000000000Z,JetBlue Airways,JetBlue Airways: B6,B6,20409,1377,MVY,"Martha's Vineyard, MA",EWR,"Newark, NJ",1605,1550.0,-15.0,11.0,1601.0,1648.0,14.0,1722,1702.0,-20.0,0.0,B,0.0,77.0,72.0,47.0,192.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,0,8,2021,16,5,7,0,1,0
2020-04-11T00:00:00.000000000Z,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3916,SDF,"Louisville, KY",FLL,"Fort Lauderdale, FL",540,1329.775913,10.12332618,16.64304562,1352.360989,1462.499569,7.678982184,800,1466.511162,4.26085815,1.0,D,0.0,140.0,136.6205411,112.3108396,895.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,5,4,2020,5,40,3,0,1,1
2021-12-21T00:00:00.000000000Z,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,4107,ABQ,"Albuquerque, NM",DEN,"Denver, CO",1040,1104.0,24.0,11.0,1115.0,1213.0,5.0,1205,1218.0,13.0,0.0,B,0.0,85.0,74.0,58.0,349.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,1,12,2021,10,40,3,0,1,0
2019-06-06T00:00:00.000000000Z,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1367,AUS,"Austin, TX",BWI,"Baltimore, MD",1730,1818.0,48.0,10.0,1828.0,2202.0,4.0,2140,2206.0,26.0,0.0,B,0.0,190.0,168.0,154.0,1342.0,26.0,0.0,0.0,0.0,0.0,1,3,6,2019,17,30,3,1,1,2
2023-04-14T00:00:00.000000000Z,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1254,FAT,"Fresno, CA",PHX,"Phoenix, AZ",600,624.0,24.0,10.0,634.0,745.0,8.0,740,753.0,13.0,0.0,B,0.0,100.0,89.0,71.0,493.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,4,4,2023,6,0,4,0,1,0
2023-01-17T00:00:00.000000000Z,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,2096,LAS,"Las Vegas, NV",STL,"St. Louis, MO",600,557.0,-3.0,11.0,608.0,1034.0,8.0,1110,1042.0,-28.0,0.0,B,0.0,190.0,165.0,146.0,1371.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,1,1,2023,6,0,14,1,0,2
2021-01-12T00:00:00.000000000Z,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,216,AUS,"Austin, TX",IAH,"Houston, TX",1430,1423.0,-7.0,11.0,1434.0,1508.0,6.0,1531,1514.0,-17.0,0.0,B,0.0,61.0,51.0,34.0,140.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,1,1,2021,14,30,0,1,1,0
2020-10-09T00:00:00.000000000Z,JetBlue Airways,JetBlue Airways: B6,B6,20409,1274,CHS,"Charleston, SC",JFK,"New York, NY",1020,1012.0,-8.0,9.0,1021.0,1150.0,3.0,1209,1153.0,-16.0,0.0,B,0.0,109.0,101.0,89.0,636.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,4,10,2020,10,20,7,0,1,1
2019-12-30T00:00:00.000000000Z,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2234,DEN,"Denver, CO",SAT,"San Antonio, TX",2030,2128.0,58.0,14.0,2142.0,16.0,3.0,2342,19.0,37.0,0.0,B,0.0,132.0,111.0,94.0,794.0,7.0,0.0,0.0,0.0,30.0,1,0,12,2019,20,30,0,1,0,1
2020-03-31T00:00:00.000000000Z,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5111,BDL,"Hartford, CT",DTW,"Detroit, MI",1303,1253.0,-10.0,11.0,1304.0,1442.0,6.0,1507,1448.0,-19.0,0.0,B,0.0,124.0,115.0,98.0,549.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,1,3,2020,13,3,12,0,1,1
2020-08-19T00:00:00.000000000Z,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1687,BNA,"Nashville, TN",JAX,"Jacksonville, FL",2045,2043.0,-2.0,9.0,2052.0,2259.0,4.0,2310,2303.0,-7.0,0.0,B,0.0,85.0,80.0,67.0,483.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,2,8,2020,20,45,3,1,0,0
2022-10-31T00:00:00.000000000Z,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1485,SAN,"San Diego, CA",SEA,"Seattle, WA",725,718.0,-7.0,15.0,733.0,953.0,21.0,1037,1014.0,-23.0,0.0,B,0.0,192.0,176.0,140.0,1050.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,0,10,2022,7,25,1,1,1,2
2021-02-19T00:00:00.000000000Z,Republic Airline,Republic Airline: YX,YX,20452,4926,DSM,"Des Moines, IA",CLT,"Charlotte, NC",643,638.0,-5.0,25.0,703.0,1003.0,13.0,1016,1016.0,0.0,0.0,B,0.0,153.0,158.0,120.0,815.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,4,2,2021,6,43,5,0,1,1
2021-12-01T00:00:00.000000000Z,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,358,SAN,"San Diego, CA",JFK,"New York, NY",710,707.0,-3.0,17.0,724.0,1523.0,8.0,1522,1531.0,9.0,0.0,B,0.0,312.0,324.0,299.0,2446.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,2,12,2021,7,10,1,1,1,3
2023-01-17T00:00:00.000000000Z,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2401,DFW,"Dallas/Fort Worth, TX",TPA,"Tampa, FL",1830,1827.0,-3.0,10.0,1837.0,2126.0,5.0,2146,2131.0,-15.0,0.0,B,0.0,136.0,124.0,109.0,929.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,1,1,2023,18,30,4,1,1,1
2022-08-10T00:00:00.000000000Z,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1323,CLT,"Charlotte, NC",ATL,"Atlanta, GA",1817,1329.775913,10.12332618,16.64304562,1352.360989,1462.499569,7.678982184,1930,1466.511162,4.26085815,1.0,B,0.0,73.0,136.6205411,112.3108396,226.0,24.75908613,3.985260263,13.16472765,0.145930698,25.47128196,0,2,8,2022,18,17,4,1,1,0
